run,source,event,sim_time_ns,observer_steady_ns,px4_boot_us,log_wall_s,nav_state,executor_in_charge,failsafe,result,detail
external-mode-gui-20260922T021353-252477,runner_vehicle_status_change,vehicle_status_change,24012000000,92149522637633,24012000,,26,1,False,,
external-mode-gui-20260922T021353-252477,runner_vehicle_status_change,vehicle_status_change,135192000000,92288497463266,135192000,,4,1,False,,
external-mode-gui-20260922T021353-252477,runner_event,external_mode_entered,11912000000,92134398010421,,,,,,,{}
external-mode-gui-20260922T021353-252477,runner_event,external_mode_exit_observed,12112000000,92134647539626,,,,,,,{}
external-mode-gui-20260922T021353-252477,runner_event,external_mode_entered,24012000000,92149522566239,,,,,,,{}
external-mode-gui-20260922T021353-252477,runner_event,px4_hold_handover_requested,127596000000,92279004688450,,,,,,,"{""position_residual_m"": 2.968744496209321, ""velocity_residual_m_s"": 1.0306341817292013}"
external-mode-gui-20260922T021353-252477,runner_event,external_mode_exit_observed,135192000000,92288497372797,,,,,,,{}
external-mode-gui-20260922T021353-252477,runner_event,px4_hold_handover_requested,135192000000,92288497441433,,,,,,,"{""executor_in_charge"": 1, ""nav_state"": 4}"
external-mode-gui-20260922T021832-256944,adapter_log,mission_completed_log,,,,1790043645.205866664,,,,,[INFO] [1790043645.205866664] [px4_navigation_external_mode]: Avoidance Mission completed; handing over to PX4 Hold
external-mode-gui-20260922T021832-256944,adapter_log,hold_completion_callback_log,,,,1790043786.075028993,,,,Deactivated,[INFO] [1790043786.075028993] [px4_navigation_external_mode]: PX4 Hold handover completed with result=Deactivated
external-mode-gui-20260922T021832-256944,adapter_log,executor_deactivated_log,,,,1790043786.075051073,,,,,[INFO] [1790043786.075051073] [px4_navigation_external_mode]: Avoidance Mission executor deactivated (mode_exit)
external-mode-gui-20260922T021832-256944,adapter_log,hold_request_log,,,,1790043792.355711993,,,,,[WARN] [1790043792.355711993] [px4_navigation_external_mode]: Avoidance Mission requesting PX4 Hold handover
external-mode-gui-20260922T021832-256944,adapter_log,hold_completion_callback_log,,,,1790043800.854780238,,,,Deactivated,[INFO] [1790043800.854780238] [px4_navigation_external_mode]: PX4 Hold handover completed with result=Deactivated
external-mode-gui-20260922T021832-256944,adapter_log,executor_deactivated_log,,,,1790043800.854794044,,,,,[INFO] [1790043800.854794044] [px4_navigation_external_mode]: Avoidance Mission executor deactivated (mode_exit)
external-mode-gui-20260922T021832-256944,adapter_log,hold_request_log,,,,1790043807.130443018,,,,,[WARN] [1790043807.130443018] [px4_navigation_external_mode]: Avoidance Mission requesting PX4 Hold handover
external-mode-gui-20260922T021832-256944,adapter_log,hold_completion_callback_log,,,,1790043813.199451997,,,,Deactivated,[INFO] [1790043813.199451997] [px4_navigation_external_mode]: PX4 Hold handover completed with result=Deactivated
external-mode-gui-20260922T021832-256944,adapter_log,executor_deactivated_log,,,,1790043813.199461977,,,,,[INFO] [1790043813.199461977] [px4_navigation_external_mode]: Avoidance Mission executor deactivated (mode_exit)
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,9904000000,92409138186787,9904000,,4,0,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,10108000000,92409394754839,10012000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,10308000000,92409644698067,10204000,,4,0,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,11200000000,92410759551755,11200000,,17,0,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,18004000000,92419263370200,18004000,,4,0,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,22236000000,92424588715911,22120000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,94116000000,92514450717952,94120000,,4,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,206712000000,92655242973719,206644000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,211728000000,92661555144097,211756000,,4,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,218532000000,92670047865049,218536000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,223576000000,92676323369928,223576000,,4,1,False,,
external-mode-gui-20260922T021832-256944,runner_vehicle_status_change,vehicle_status_change,231796000000,92686597825522,231796000,,26,1,False,,
external-mode-gui-20260922T021832-256944,runner_event,external_mode_entered,10108000000,92409394686230,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_exit_observed,10308000000,92409644624718,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_entered,22236000000,92424588674596,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_exit_observed,94116000000,92514450655884,,,,,,,{}
external-mode-gui-20260922T021832-256944,runner_event,external_mode_entered,206712000000,92655242924520,,,,,,,{}
external-mode-check-20260923T033714-53651,adapter_log,hold_request_log,,,,1790134693.320620970,,,,,[WARN] [1790134693.320620970] [px4_navigation_external_mode]: Avoidance Mission requesting PX4 Hold handover
external-mode-check-20260923T033714-53651,runner_vehicle_status_change,vehicle_status_change,6780000000,60659360686784,6780000,,4,0,False,,
external-mode-check-20260923T033714-53651,runner_vehicle_status_change,vehicle_status_change,7988000000,60660870609447,7824000,,26,1,False,,
external-mode-check-20260923T033714-53651,runner_vehicle_status_change,vehicle_status_change,8188000000,60661120539775,8064000,,4,0,False,,
external-mode-check-20260923T033714-53651,runner_vehicle_status_change,vehicle_status_change,9060000000,60662210368146,9060000,,17,0,False,,
external-mode-check-20260923T033714-53651,runner_vehicle_status_change,vehicle_status_change,15816000000,60670689272223,15840000,,4,0,False,,
external-mode-check-20260923T033714-53651,runner_vehicle_status_change,vehicle_status_change,20076000000,60675980218408,19980000,,26,1,False,,
external-mode-check-20260923T033714-53651,runner_event,external_mode_entered,7988000000,60660870559468,,,,,,,{}
external-mode-check-20260923T033714-53651,runner_event,external_mode_exit_observed,8188000000,60661120483088,,,,,,,{}
external-mode-check-20260923T033714-53651,runner_event,external_mode_entered,20076000000,60675980180450,,,,,,,{}
external-mode-check-20260923T034029-57709,adapter_log,hold_request_log,,,,1790134887.062344938,,,,,[WARN] [1790134887.062344938] [px4_navigation_external_mode]: Avoidance Mission requesting PX4 Hold handover
external-mode-check-20260923T034029-57709,runner_vehicle_status_change,vehicle_status_change,7176000000,60854268964318,7176000,,4,0,False,,
external-mode-check-20260923T034029-57709,runner_vehicle_status_change,vehicle_status_change,7376000000,60854519229833,7272000,,26,1,False,,
external-mode-check-20260923T034029-57709,runner_vehicle_status_change,vehicle_status_change,7576000000,60854769339891,7476000,,4,0,False,,
external-mode-check-20260923T034029-57709,runner_vehicle_status_change,vehicle_status_change,8472000000,60855889148655,8472000,,17,0,False,,
external-mode-check-20260923T034029-57709,runner_vehicle_status_change,vehicle_status_change,15300000000,60864424029632,15300000,,4,0,False,,
external-mode-check-20260923T034029-57709,runner_vehicle_status_change,vehicle_status_change,19516000000,60869723415497,19392000,,26,1,False,,
external-mode-check-20260923T034029-57709,runner_event,external_mode_entered,7376000000,60854519191875,,,,,,,{}
external-mode-check-20260923T034029-57709,runner_event,external_mode_exit_observed,7576000000,60854769299905,,,,,,,{}
external-mode-check-20260923T034029-57709,runner_event,external_mode_entered,19516000000,60869723375503,,,,,,,{}
external-mode-check-20260923T034232-61247,adapter_log,hold_request_log,,,,1790135010.488689001,,,,,[WARN] [1790135010.488689001] [px4_navigation_external_mode]: Avoidance Mission requesting PX4 Hold handover
external-mode-check-20260923T034232-61247,runner_vehicle_status_change,vehicle_status_change,0,60977567993694,7136000,,4,0,False,,
external-mode-check-20260923T034232-61247,runner_vehicle_status_change,vehicle_status_change,7460000000,60977967882394,7460000,,26,1,False,,
external-mode-check-20260923T034232-61247,runner_vehicle_status_change,vehicle_status_change,7648000000,60978202907541,7568000,,4,0,False,,
external-mode-check-20260923T034232-61247,runner_vehicle_status_change,vehicle_status_change,8564000000,60979347954613,8564000,,17,0,False,,
external-mode-check-20260923T034232-61247,runner_vehicle_status_change,vehicle_status_change,15392000000,60987882981513,15392000,,4,0,False,,
external-mode-check-20260923T034232-61247,runner_vehicle_status_change,vehicle_status_change,19616000000,60993188435190,19580000,,26,1,False,,
external-mode-check-20260923T034232-61247,runner_vehicle_status_change,vehicle_status_change,34988000000,61012377940506,34988000,,4,1,False,,
external-mode-check-20260923T034232-61247,runner_event,external_mode_entered,7460000000,60977967842855,,,,,,,{}
external-mode-check-20260923T034232-61247,runner_event,external_mode_exit_observed,7648000000,60978202865094,,,,,,,{}
external-mode-check-20260923T034232-61247,runner_event,external_mode_entered,19616000000,60993188390272,,,,,,,{}
external-mode-check-20260923T034232-61247,runner_event,external_mode_exit_observed,34988000000,61012377867761,,,,,,,{}
external-mode-check-20260923T034232-61247,runner_event,px4_hold_handover_requested,34988000000,61012377922620,,,,,,,"{""executor_in_charge"": 1, ""nav_state"": 4}"
external-mode-check-20260923T034522-65026,adapter_log,executor_deactivated_log,,,,1790135146.525239391,,,,,[INFO] [1790135146.525239391] [px4_navigation_external_mode]: Avoidance Mission executor deactivated (mode_exit)
external-mode-check-20260923T034522-65026,adapter_log,hold_request_log,,,,1790135180.362338216,,,,,[WARN] [1790135180.362338216] [px4_navigation_external_mode]: Avoidance Mission requesting PX4 Hold handover
external-mode-check-20260923T034522-65026,runner_vehicle_status_change,vehicle_status_change,6916000000,61147637990122,6936000,,4,0,False,,
external-mode-check-20260923T034522-65026,runner_vehicle_status_change,vehicle_status_change,7116000000,61147894764634,6984000,,26,1,False,,
external-mode-check-20260923T034522-65026,runner_vehicle_status_change,vehicle_status_change,7516000000,61148391174082,7488000,,4,0,False,,
external-mode-check-20260923T034522-65026,runner_vehicle_status_change,vehicle_status_change,8212000000,61149266423223,8220000,,17,0,False,,
external-mode-check-20260923T034522-65026,runner_vehicle_status_change,vehicle_status_change,15016000000,61157751957208,15036000,,4,0,False,,
external-mode-check-20260923T034522-65026,runner_vehicle_status_change,vehicle_status_change,19272000000,61163046117139,19104000,,26,1,False,,
external-mode-check-20260923T034522-65026,runner_vehicle_status_change,vehicle_status_change,34620000000,61182254599116,34632000,,4,1,False,,
external-mode-check-20260923T034522-65026,runner_event,external_mode_entered,7116000000,61147894723110,,,,,,,{}
external-mode-check-20260923T034522-65026,runner_event,external_mode_exit_observed,7516000000,61148391132238,,,,,,,{}
external-mode-check-20260923T034522-65026,runner_event,external_mode_entered,19272000000,61163046064172,,,,,,,{}
external-mode-check-20260923T034522-65026,runner_event,external_mode_exit_observed,34620000000,61182254553149,,,,,,,{}
external-mode-check-20260923T034522-65026,runner_event,px4_hold_handover_requested,34620000000,61182254587657,,,,,,,"{""executor_in_charge"": 1, ""nav_state"": 4}"
external-mode-check-20260922T012707-197705,runner_command_ack_unattributed,vehicle_command_ack_observed,8584000000,89321246556063,,,,,,0,command=100001; no request/target identity
external-mode-check-20260922T012707-197705,runner_command_ack_unattributed,vehicle_command_ack_observed,8788000000,89321501975553,,,,,,0,command=400; no request/target identity
external-mode-check-20260922T012707-197705,runner_command_ack_unattributed,vehicle_command_ack_observed,8824000000,89321546457815,,,,,,0,command=100001; no request/target identity
external-mode-check-20260922T012707-197705,runner_command_ack_unattributed,vehicle_command_ack_observed,9844000000,89322821333232,,,,,,0,command=22; no request/target identity
external-mode-check-20260922T012707-197705,runner_command_ack_unattributed,vehicle_command_ack_observed,20788000000,89336501195611,,,,,,0,command=100001; no request/target identity
external-mode-check-20260922T012707-197705,runner_command_ack_unattributed,vehicle_command_ack_observed,20896000000,89336636222199,,,,,,0,command=100001; no request/target identity
external-mode-check-20260922T012707-197705,runner_command_ack_unattributed,vehicle_command_ack_observed,36304000000,89355896861643,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,9060000000,89521461132703,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,9264000000,89521715963543,,,,,,0,command=400; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,9300000000,89522093586739,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,10308000000,89523021180485,,,,,,0,command=22; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14588000000,89528371100909,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14688000000,89528496620180,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14716000000,89528579173182,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14760000000,89528588231339,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14764000000,89528595186989,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14772000000,89528601980763,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14784000000,89528616525528,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14792000000,89528627066057,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14804000000,89528642259791,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14812000000,89528651348395,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14820000000,89528716971210,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14824000000,89528718542915,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14828000000,89528719743519,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14832000000,89528720962392,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14876000000,89528731902286,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14880000000,89528738937536,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14892000000,89528751707828,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14900000000,89528762051973,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14912000000,89528776614180,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14920000000,89528831670722,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14924000000,89528833401975,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14928000000,89528833971933,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14932000000,89528834453770,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14952000000,89528838175296,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14972000000,89528852614355,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14980000000,89528862971655,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,14992000000,89528877235179,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,15372000000,89529352404110,,,,,,0,command=401; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,15496000000,89529506235447,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,16492000000,89530755819227,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,17492000000,89532004876727,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,18492000000,89533255371322,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,19488000000,89534499891558,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,20492000000,89535752736210,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,21300000000,89536760949757,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,21336000000,89536841145256,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T013029-201643,runner_command_ack_unattributed,vehicle_command_ack_observed,62184000000,89587865794278,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T013317-205860,runner_command_ack_unattributed,vehicle_command_ack_observed,9788000000,89690706319134,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T013317-205860,runner_command_ack_unattributed,vehicle_command_ack_observed,9824000000,89690751572440,,,,,,0,command=400; no request/target identity
external-mode-gui-20260922T013317-205860,runner_command_ack_unattributed,vehicle_command_ack_observed,9860000000,89690796816502,,,,,,0,command=100001; no request/target identity
