record_index,reason,status,imu_samples,imu_gap_ns,input_points,filtered_points,queries,accepted_residuals,residual_rms,iterations,final_increment_norm,map_points,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
1332,,TRACKING,7,6238647,6528,1818,1818,1424,0.0380408,3,0.000227276,31079,109,913,177,12323,13704,1373,2684,16435
1338,,TRACKING,8,6040720,6528,2083,2083,1855,0.0297279,3,0.000138417,31172,126,901,213,12745,14420,1279,2684,17125
1345,,TRACKING,8,6061549,6528,879,879,612,0.0368217,3,5.09355e-05,31194,123,898,104,5671,6297,579,2664,10800
1352,,TRACKING,8,6220004,6528,1690,1690,1293,0.0353189,3,0.000118101,31264,129,897,162,10962,12163,1096,2664,14575
1359,LiDAR scans overlap a previously propagated interval,TRACKING,8,6220004,6528,1690,1690,1293,0.0353189,3,0.000118101,31264,129,897,162,10962,12163,1096,2664,14575
1365,,TRACKING,13,6815088,6528,891,891,626,0.039578,3,3.60504e-05,31295,206,901,102,5825,6446,596,2664,8362
1372,LiDAR scans overlap a previously propagated interval,TRACKING,13,6815088,6528,891,891,626,0.039578,3,3.60504e-05,31295,206,901,102,5825,6446,596,2664,8362
1379,,TRACKING,14,6199805,6528,2052,2052,1878,0.0313788,3,8.1185e-05,31405,223,907,230,12788,14517,1278,2664,17333
1386,,TRACKING,8,6120914,6528,1022,1022,725,0.0407159,3,6.72574e-05,31454,124,900,114,6864,7597,729,2664,9601
1393,,TRACKING,8,6080524,6528,1554,1554,1153,0.0435695,3,0.000271252,31538,125,902,171,10493,11563,1092,2664,13983
1399,,TRACKING,7,6110632,6528,1982,1982,1813,0.0300687,3,5.09393e-05,31638,107,914,215,12612,14354,1351,2664,17142
1406,,TRACKING,8,7844520,6528,1154,1154,817,0.0417464,3,0.000158622,31697,132,906,137,7869,8634,768,2664,10707
1413,,TRACKING,8,7844520,6528,1510,1510,1140,0.0407924,3,0.0001364,31771,130,894,150,10442,11537,1089,2664,13939
1420,LiDAR scans overlap a previously propagated interval,TRACKING,8,7844520,6528,1510,1510,1140,0.0407924,3,0.0001364,31771,130,894,150,10442,11537,1089,2664,13939
1427,,TRACKING,13,6251854,6528,1254,1254,896,0.040384,3,0.000218325,31833,209,923,142,8616,9510,831,2664,11736
1433,LiDAR scans overlap a previously propagated interval,TRACKING,13,6251854,6528,1254,1254,896,0.040384,3,0.000218325,31833,209,923,142,8616,9510,831,2664,11736
1440,,TRACKING,14,6327219,6528,1956,1956,1798,0.0306281,3,0.00020674,31959,229,926,234,12635,14368,1385,2653,19970
1447,,TRACKING,8,6032113,6528,1419,1419,1086,0.0399705,3,0.000150028,32029,130,920,149,9564,10593,993,2653,12934
1454,,TRACKING,7,7132668,6528,1326,1326,972,0.041749,3,0.000209941,32086,110,918,148,9444,10453,966,2653,12729
1460,,TRACKING,9,7913318,6528,1978,1978,1813,0.0299494,3,5.00566e-05,32178,153,905,223,12667,14420,1330,2653,17219
1467,,TRACKING,7,7913318,6528,1499,1499,1136,0.0418875,3,1.05269e-05,32262,112,906,187,10452,11545,1044,2653,13980
1474,,TRACKING,8,6066841,6528,1224,1224,894,0.0389003,3,0.000170186,32309,127,905,138,8296,9135,826,2653,11246
1481,LiDAR scans overlap a previously propagated interval,TRACKING,8,6066841,6528,1224,1224,894,0.0389003,3,0.000170186,32309,127,905,138,8296,9135,826,2653,11246
1488,,TRACKING,14,6299906,6528,1594,1594,1244,0.0391367,3,9.50594e-05,32379,231,931,189,11267,12452,1050,2653,15007
1494,LiDAR scans overlap a previously propagated interval,TRACKING,14,6299906,6528,1594,1594,1244,0.0391367,3,9.50594e-05,32379,231,931,189,11267,12452,1050,2653,15007
1501,,TRACKING,13,6210651,6528,2023,2023,1849,0.0303211,3,0.00017849,32471,211,921,217,12786,14563,1412,2653,17536
1508,,TRACKING,8,6194415,6528,1702,1702,1276,0.0399819,3,0.000354418,32558,129,909,192,11663,12862,1234,2653,15496
1515,,TRACKING,8,6012751,6528,982,982,673,0.0408349,2,0.000271872,32594,125,916,113,4529,4976,643,2653,6882
1522,,TRACKING,8,6136037,6528,2004,2004,1825,0.0294147,3,6.96873e-05,32687,127,922,246,13025,14733,1331,2668,20204
1529,,TRACKING,7,6406695,6528,1756,1756,1368,0.0402806,3,4.33006e-05,32788,111,923,181,12120,13430,1202,2668,16020
1535,,TRACKING,8,6170439,6528,882,882,607,0.0385854,3,6.96176e-05,32810,122,894,114,5682,6257,528,2668,8023
1542,LiDAR scans overlap a previously propagated interval,TRACKING,8,6170439,6528,882,882,607,0.0385854,3,6.96176e-05,32810,122,894,114,5682,6257,528,2668,8023
1549,,TRACKING,14,6365959,6528,1717,1717,1335,0.0390276,3,0.000423522,32908,215,879,169,11924,13240,1334,2668,15984
1556,LiDAR scans overlap a previously propagated interval,TRACKING,14,6365959,6528,1717,1717,1335,0.0390276,3,0.000423522,32908,215,879,169,11924,13240,1334,2668,15984
1562,,TRACKING,13,6203430,6528,2165,2165,1930,0.0322104,3,0.000138896,33019,212,900,234,13802,15526,1435,2668,18496
1569,,TRACKING,8,6061334,6528,1855,1855,1505,0.0385663,3,0.000131365,33124,126,907,192,12734,14159,1335,2668,16906
1576,LiDAR scans overlap a previously propagated interval,TRACKING,8,6061334,6528,1855,1855,1505,0.0385663,3,0.000131365,33124,126,907,192,12734,14159,1335,2668,16906
1583,,TRACKING,14,6273327,6528,2106,2106,1883,0.0319089,3,0.000117193,33228,225,900,219,14113,15985,1635,2668,19187
1589,,TRACKING,8,6245380,6528,2010,2010,1652,0.0345494,3,0.00015214,33308,133,905,263,13903,15504,1560,2668,18573
1596,,TRACKING,7,6132191,6528,621,621,407,0.0411499,3,5.48696e-07,33325,113,900,112,4402,4852,376,2668,6489
1603,LiDAR scans overlap a previously propagated interval,TRACKING,7,6132191,6528,621,621,407,0.0411499,3,5.48696e-07,33325,113,900,112,4402,4852,376,2668,6489
1610,,TRACKING,14,7565216,6528,2041,2041,1654,0.0352799,3,0.000262408,33418,231,920,217,14006,15559,1631,2668,18713
1617,LiDAR scans overlap a previously propagated interval,TRACKING,14,7565216,6528,2041,2041,1654,0.0352799,3,0.000262408,33418,231,920,217,14006,15559,1631,2668,18713
1623,,TRACKING,13,6127165,6528,2100,2100,1834,0.0330409,3,9.82939e-05,33515,213,922,254,14200,15925,1569,2924,22037
1630,,TRACKING,8,6140269,6528,2204,2204,1822,0.0345634,3,4.4614e-05,33611,132,918,241,15856,17606,1548,2924,20672
1637,,TRACKING,8,6314699,6528,651,651,428,0.0385558,3,1.32696e-07,33626,126,918,95,4446,4890,370,2924,6506
1644,,TRACKING,8,6143781,6528,2059,2059,1809,0.0344528,3,0.00013854,33723,128,915,207,14264,15983,1460,2924,18848
1650,,TRACKING,8,6097219,6528,2200,2200,1860,0.0339296,3,0.000139722,33822,126,912,221,15048,16804,1771,2924,20053
1658,,TRACKING,7,7045851,6528,613,613,393,0.0356276,3,9.59007e-05,33833,112,912,97,4169,4583,353,2924,6164
1664,LiDAR scans overlap a previously propagated interval,TRACKING,7,7045851,6528,613,613,393,0.0356276,3,9.59007e-05,33833,112,912,97,4169,4583,353,2924,6164
1671,,TRACKING,14,7045851,6528,2133,2133,1824,0.0328515,3,0.000178186,33911,221,902,220,14751,16485,1645,2924,19649
1677,LiDAR scans overlap a previously propagated interval,TRACKING,14,7045851,6528,2133,2133,1824,0.0328515,3,0.000178186,33911,221,902,220,14751,16485,1645,2924,19649
1684,,TRACKING,14,6058960,6528,2128,2128,1805,0.0327842,3,6.32085e-05,33992,223,903,226,14399,16025,1449,2924,19028
1691,,TRACKING,7,6137122,6528,2197,2197,1868,0.0334519,3,6.80827e-05,34083,114,908,227,15201,16937,1578,2924,19970
1698,LiDAR scans overlap a previously propagated interval,TRACKING,7,6137122,6528,2197,2197,1868,0.0334519,3,6.80827e-05,34083,114,908,227,15201,16937,1578,2924,19970
1705,,TRACKING,14,6173932,6528,2096,2096,1788,0.0333706,3,0.000129664,34159,218,908,212,14616,16318,1485,2924,19340
1712,,TRACKING,8,6227069,6528,2107,2107,1824,0.0325475,3,0.000108559,34252,127,927,219,14027,15732,1711,3259,22200
1719,,TRACKING,7,6168268,6528,672,672,446,0.0382092,3,2.44307e-05,34260,114,898,111,4664,5155,369,3259,6783
1725,LiDAR scans overlap a previously propagated interval,TRACKING,7,6168268,6528,672,672,446,0.0382092,3,2.44307e-05,34260,114,898,111,4664,5155,369,3259,6783
1732,,TRACKING,14,6151299,6528,2128,2128,1856,0.0327417,3,0.00010101,34335,226,903,247,15707,17607,1912,3259,21104
1739,LiDAR scans overlap a previously propagated interval,TRACKING,14,6151299,6528,2128,2128,1856,0.0327417,3,0.00010101,34335,226,903,247,15707,17607,1912,3259,21104
1745,,TRACKING,13,6261723,6528,2088,2088,1722,0.0342647,3,0.000268104,34431,213,924,240,15241,16957,1743,3259,20288
1752,,TRACKING,8,6209034,6528,2082,2082,1813,0.0320454,3,0.000215816,34525,136,969,269,15112,16916,1629,3259,20161
1759,,TRACKING,8,6102985,6528,608,608,407,0.0381456,3,3.48027e-05,34536,135,980,99,4517,4972,430,3259,6727
1766,LiDAR scans overlap a previously propagated interval,TRACKING,8,6102985,6528,608,608,407,0.0381456,3,3.48027e-05,34536,135,980,99,4517,4972,430,3259,6727
1773,,TRACKING,14,6391381,6528,2173,2173,1928,0.0306875,3,4.78524e-05,34636,238,971,279,15883,17835,1797,3259,21306
1780,,TRACKING,8,6066046,6528,638,638,424,0.0415238,3,4.77824e-05,34652,139,992,107,4926,5426,427,3259,7209
1786,LiDAR scans overlap a previously propagated interval,TRACKING,8,6066046,6528,638,638,424,0.0415238,3,4.77824e-05,34652,139,992,107,4926,5426,427,3259,7209
1793,,TRACKING,13,6315080,6528,2251,2251,1982,0.0304892,3,7.42759e-05,34740,229,994,276,16963,19012,2033,3259,22737
1800,LiDAR scans overlap a previously propagated interval,TRACKING,13,6315080,6528,2251,2251,1982,0.0304892,3,7.42759e-05,34740,229,994,276,16963,19012,2033,3259,22737
1807,,TRACKING,14,6081231,6528,1735,1735,1367,0.0372453,3,0.000160517,34808,254,1022,247,14285,15765,1467,3259,18986
1813,,TRACKING,7,6032423,6528,2138,2138,1902,0.0290337,3,0.000151699,34890,129,1022,266,16009,18023,1585,3508,24754
1820,LiDAR scans overlap a previously propagated interval,TRACKING,7,6032423,6528,2138,2138,1902,0.0290337,3,0.000151699,34890,129,1022,266,16009,18023,1585,3508,24754
1827,,TRACKING,14,6125063,6528,1734,1734,1356,0.0373377,3,0.000151811,34961,259,1018,202,14158,15626,1427,3508,18737
1834,,TRACKING,8,6084696,6528,2010,2010,1826,0.028646,3,7.29643e-05,35024,143,1017,252,14888,16830,1700,3508,20191
1841,,TRACKING,8,6032418,6528,975,975,652,0.0366281,3,5.33938e-07,35044,143,1026,147,7778,8499,682,3508,10634
1847,LiDAR scans overlap a previously propagated interval,TRACKING,8,6032418,6528,975,975,652,0.0366281,3,5.33938e-07,35044,143,1026,147,7778,8499,682,3508,10634
1854,,TRACKING,13,6196387,6528,2026,2026,1837,0.0283839,3,8.78527e-05,35109,232,1026,267,15579,17582,1620,3508,20936
1861,LiDAR scans overlap a previously propagated interval,TRACKING,13,6196387,6528,2026,2026,1837,0.0283839,3,8.78527e-05,35109,232,1026,267,15579,17582,1620,3508,20936
1868,,TRACKING,14,6286134,6528,1586,1586,1194,0.0364708,3,0.000301872,35155,259,1033,195,13080,14441,1562,3508,17694
1874,,TRACKING,7,6286134,6528,1964,1964,1821,0.0310003,3,0.000406943,35250,127,1018,272,14560,16533,1426,3508,19580
1881,,TRACKING,8,6050520,6528,1181,1181,853,0.0406255,3,1.88796e-05,35288,147,1021,187,9752,10700,930,3508,13151
1888,,TRACKING,8,6157567,6528,1473,1473,1095,0.040334,3,0.000298447,35349,142,1021,188,12104,13294,1233,3508,16023
1895,,TRACKING,8,6185498,6528,1949,1949,1757,0.0280295,3,0.000206711,35408,145,1033,294,14190,16026,1397,3508,19101
1902,,TRACKING,8,6176373,6528,1313,1313,934,0.0396886,3,6.75557e-05,35443,142,1017,163,10941,11981,1127,3505,18085
1908,LiDAR scans overlap a previously propagated interval,TRACKING,8,6176373,6528,1313,1313,934,0.0396886,3,6.75557e-05,35443,142,1017,163,10941,11981,1127,3505,18085
1915,,TRACKING,13,6101005,6528,1955,1955,1779,0.0272355,3,0.000125779,35498,236,1019,237,14223,16128,1586,3505,19414
1922,LiDAR scans overlap a previously propagated interval,TRACKING,13,6101005,6528,1955,1955,1779,0.0272355,3,0.000125779,35498,236,1019,237,14223,16128,1586,3505,19414
1929,,TRACKING,14,6127337,6528,1262,1262,908,0.0375817,3,0.000184911,35528,267,1054,179,10177,11130,1031,3505,13815
1936,,TRACKING,8,6031297,6528,1915,1915,1773,0.0272568,3,0.00028099,35614,144,1019,241,14151,16070,1458,3505,19116
1942,LiDAR scans overlap a previously propagated interval,TRACKING,8,6031297,6528,1915,1915,1773,0.0272568,3,0.00028099,35614,144,1019,241,14151,16070,1458,3505,19116
1949,,TRACKING,13,6376835,6528,1149,1149,808,0.0387245,3,0.000178696,35648,234,1022,162,9515,10395,923,3505,12874
1956,,TRACKING,8,6110179,6528,1998,1998,1826,0.0274185,3,3.68893e-05,35724,142,1017,286,14831,16788,1724,3505,20151
1963,,TRACKING,8,6132871,6528,1527,1527,1131,0.0393624,3,0.000117476,35779,142,1017,187,12885,14156,1373,3505,17049
1969,LiDAR scans overlap a previously propagated interval,TRACKING,8,6132871,6528,1527,1527,1131,0.0393624,3,0.000117476,35779,142,1017,187,12885,14156,1373,3505,17049
1976,,TRACKING,13,6132871,6528,1975,1975,1783,0.0269912,3,3.20651e-05,35827,240,1029,292,14714,16622,1632,3505,20024
1983,LiDAR scans overlap a previously propagated interval,TRACKING,13,6132871,6528,1975,1975,1783,0.0269912,3,3.20651e-05,35827,240,1029,292,14714,16622,1632,3505,20024
1990,,TRACKING,14,6168324,6528,959,959,664,0.038276,3,0.000105418,35849,255,1019,165,7757,8492,704,3505,10782
1997,,TRACKING,8,6027121,6528,2068,2068,1850,0.0321695,3,6.65926e-05,35933,141,1016,259,16200,18264,1678,3505,21544
2004,,TRACKING,8,6164379,6528,1729,1729,1324,0.0367626,3,4.51049e-05,36000,154,1045,222,15032,16502,1605,3540,23268
2010,,TRACKING,7,6059115,6528,941,941,623,0.0347693,3,6.55069e-05,36010,125,1018,124,7416,8128,728,3540,10243
2017,,TRACKING,8,6160840,6528,2020,2020,1804,0.0282789,3,8.93522e-05,36068,142,1020,263,15725,17676,1660,3540,20949
2024,,TRACKING,8,6178332,6528,1854,1854,1403,0.0389543,3,0.000265165,36143,146,1016,231,15863,17449,1654,3540,20698
2030,LiDAR scans overlap a previously propagated interval,TRACKING,8,6178332,6528,1854,1854,1403,0.0389543,3,0.000265165,36143,146,1016,231,15863,17449,1654,3540,20698
2037,,TRACKING,13,7827770,6528,2046,2046,1821,0.0286825,3,7.6547e-05,36212,233,1020,257,15719,17725,1790,3540,21260
2044,LiDAR scans overlap a previously propagated interval,TRACKING,13,7827770,6528,2046,2046,1821,0.0286825,3,7.6547e-05,36212,233,1020,257,15719,17725,1790,3540,21260
2051,,TRACKING,14,6273035,6528,763,763,493,0.0408183,3,4.39436e-06,36230,253,1019,134,6117,6692,534,3540,8757
2058,,TRACKING,8,6221042,6528,2080,2080,1806,0.0299165,3,0.000320447,36314,140,1018,259,16342,18277,1719,3540,21595
2065,,TRACKING,8,6125583,6528,1967,1967,1552,0.0335323,3,0.0001641,36374,142,1018,232,15537,17175,2065,3540,20854
2071,,TRACKING,7,6066050,6528,721,721,449,0.0390515,3,6.9261e-08,36386,127,1044,132,5807,6353,461,3540,8241
2078,,TRACKING,8,6239816,6528,2145,2145,1865,0.0305928,3,7.75795e-05,36463,143,1052,253,17283,19263,1824,3540,22724
2085,,TRACKING,8,6153631,6528,1968,1968,1575,0.0368507,3,0.00012568,36556,148,1017,256,15817,17456,1743,3898,24730
2092,LiDAR scans overlap a previously propagated interval,TRACKING,8,6153631,6528,1968,1968,1575,0.0368507,3,0.00012568,36556,148,1017,256,15817,17456,1743,3898,24730
2098,,TRACKING,13,6083476,6528,2172,2172,1885,0.0311394,3,0.00012268,36632,239,1021,305,17035,19087,2253,3898,23180
2105,LiDAR scans overlap a previously propagated interval,TRACKING,13,6083476,6528,2172,2172,1885,0.0311394,3,0.00012268,36632,239,1021,305,17035,19087,2253,3898,23180
2112,,TRACKING,14,6243558,6528,613,613,392,0.039096,3,5.67349e-08,36647,263,1049,134,4846,5317,419,3898,7308
2119,,TRACKING,8,6095415,6528,2221,2221,1848,0.0329998,3,0.000335608,36729,143,1055,271,18006,20023,2033,3898,23719
2126,,TRACKING,8,6079632,6528,2036,2036,1661,0.0327378,3,5.31417e-05,36811,143,1019,253,16279,18108,2016,3898,21785
2132,,TRACKING,7,7815477,6528,563,563,348,0.0373674,2,0.000117043,36822,125,1042,114,2955,3244,365,3898,4997
2139,,TRACKING,8,6156708,6528,2292,2292,1944,0.0323914,3,2.37113e-05,36887,137,1015,269,18361,20411,1929,3898,23959
2146,,TRACKING,8,6035227,6528,2100,2100,1746,0.0320043,2,0.000213043,36954,143,1018,254,11008,12231,2018,3898,15901
2153,LiDAR scans overlap a previously propagated interval,TRACKING,8,6035227,6528,2100,2100,1746,0.0320043,2,0.000213043,36954,143,1018,254,11008,12231,2018,3898,15901
2159,,TRACKING,14,8044716,6528,2149,2149,1811,0.0345662,3,0.000255141,37039,263,1052,253,17091,19015,1727,3898,22518
2166,LiDAR scans overlap a previously propagated interval,TRACKING,14,8044716,6528,2149,2149,1811,0.0345662,3,0.000255141,37039,263,1052,253,17091,19015,1727,3898,22518
2173,,TRACKING,13,8044716,6528,512,512,346,0.0376407,3,1.59485e-07,37045,237,1056,89,3939,4369,361,3898,6214
2180,,TRACKING,8,6012828,6528,2131,2131,1711,0.0361296,2,0.000327034,37120,141,1046,267,11954,13197,1787,3822,20440
2187,,TRACKING,8,6115709,6528,2233,2233,1867,0.0326268,2,0.000238371,37182,151,1045,263,12408,13826,1957,3822,17494
2193,,TRACKING,8,6034670,6528,592,592,375,0.036705,3,2.34013e-05,37185,144,1046,113,4663,5124,379,3822,6912
2200,,TRACKING,7,6076154,6528,1923,1923,1592,0.0340731,3,0.000312224,37248,131,1046,230,16019,17731,1711,3822,21022
2207,,TRACKING,8,6079935,6528,2270,2270,1937,0.0312872,3,8.87171e-05,37319,143,1022,266,17942,20058,2043,3822,23787
2214,LiDAR scans overlap a previously propagated interval,TRACKING,8,6079935,6528,2270,2270,1937,0.0312872,3,8.87171e-05,37319,143,1022,266,17942,20058,2043,3822,23787
2221,,TRACKING,14,6281759,6528,1858,1858,1496,0.0318704,3,5.1601e-05,37378,251,1024,238,14812,16407,1539,3822,19670
2227,LiDAR scans overlap a previously propagated interval,TRACKING,14,6281759,6528,1858,1858,1496,0.0318704,3,5.1601e-05,37378,251,1024,238,14812,16407,1539,3822,19670
2234,,TRACKING,13,6141429,6528,698,698,445,0.0372334,2,8.09128e-05,37386,240,1075,147,3944,4315,477,3822,6407
2241,,TRACKING,8,7788867,6528,1835,1835,1426,0.0370988,3,4.37454e-05,37468,153,1045,239,14894,16413,1522,3822,19529
2248,,TRACKING,8,6071755,6528,2216,2216,1892,0.0350763,3,0.000138982,37557,140,1024,260,18040,20097,1905,3822,23650
2254,,TRACKING,8,6108124,6528,767,767,502,0.0345242,3,6.42903e-06,37569,143,1020,122,6329,6938,525,3822,8880
2261,,TRACKING,7,7713946,6528,1850,1850,1477,0.0349853,3,0.000206507,37622,135,1046,241,15072,16647,1654,3836,23719
2268,,TRACKING,8,6477732,6528,2104,2104,1873,0.0327327,3,0.00011732,37704,147,1064,318,16113,18075,2330,3836,22180
2275,LiDAR scans overlap a previously propagated interval,TRACKING,8,6477732,6528,2104,2104,1873,0.0327327,3,0.00011732,37704,147,1064,318,16113,18075,2330,3836,22180
2282,,TRACKING,14,6477732,6528,1736,1736,1327,0.0345894,3,0.000161593,37765,253,1019,294,14874,16369,1591,3836,19734
2288,LiDAR scans overlap a previously propagated interval,TRACKING,14,6477732,6528,1736,1736,1327,0.0345894,3,0.000161593,37765,253,1019,294,14874,16369,1591,3836,19734
2295,,TRACKING,13,6104043,6528,980,980,649,0.0375408,3,7.07669e-05,37777,240,1051,142,7931,8662,795,3836,11023
2302,,TRACKING,8,6145198,6528,1676,1676,1222,0.0357466,3,0.00012574,37825,156,1083,247,14380,15791,1364,3836,18819
2309,LiDAR scans overlap a previously propagated interval,TRACKING,8,6145198,6528,1676,1676,1222,0.0357466,3,0.00012574,37825,156,1083,247,14380,15791,1364,3836,18819
2316,,TRACKING,14,6264057,6528,992,992,701,0.0373541,3,0.00015374,37846,257,1051,149,8470,9335,870,3836,11811
2322,,TRACKING,7,6209963,6528,1608,1608,1193,0.0406935,2,0.000704095,37908,126,1052,213,9262,10195,1512,3836,13263
2329,,TRACKING,8,6073126,6528,1995,1995,1787,0.029221,3,0.000321421,37982,146,1066,273,15781,17834,1704,3836,21252
2336,LiDAR scans overlap a previously propagated interval,TRACKING,8,6073126,6528,1995,1995,1787,0.029221,3,0.000321421,37982,146,1066,273,15781,17834,1704,3836,21252
2343,,TRACKING,14,6222089,6528,1530,1530,1112,0.0372911,3,0.000151751,38019,258,1061,210,12984,14248,1570,3836,17559
2350,LiDAR scans overlap a previously propagated interval,TRACKING,14,6222089,6528,1530,1530,1112,0.0372911,3,0.000151751,38019,258,1061,210,12984,14248,1570,3836,17559
2356,,TRACKING,13,6017686,6528,1176,1176,815,0.036127,3,3.37955e-05,38049,248,1083,183,10073,11017,1042,3836,13728
2363,,TRACKING,8,7637560,6528,1338,1338,937,0.0358356,3,0.000229462,38075,146,1074,173,12095,13255,1349,4229,20396
2370,,TRACKING,8,6376125,6528,2055,2055,1881,0.0299783,3,0.000452609,38153,154,1076,323,16076,18166,1751,4229,21758
2377,,TRACKING,8,6037938,6528,1256,1256,891,0.038286,2,0.000296685,38181,153,1097,202,7582,8286,1124,4229,11073
2383,,TRACKING,8,6072190,6528,1279,1279,891,0.0388079,3,9.84891e-06,38217,149,1073,172,10482,11460,1197,4229,14194
2390,,TRACKING,7,6254206,6528,1948,1948,1771,0.0279762,3,8.36997e-05,38270,126,1048,286,14433,16352,1482,4229,19525
2397,LiDAR scans overlap a previously propagated interval,TRACKING,7,6254206,6528,1948,1948,1771,0.0279762,3,8.36997e-05,38270,126,1048,286,14433,16352,1482,4229,19525
2404,,TRACKING,14,7773548,6528,1253,1253,882,0.0361474,3,0.000210534,38298,248,1042,185,11037,12083,1036,4229,14771
2411,LiDAR scans overlap a previously propagated interval,TRACKING,14,7773548,6528,1253,1253,882,0.0361474,3,0.000210534,38298,248,1042,185,11037,12083,1036,4229,14771
2418,,TRACKING,13,6355673,6528,1493,1493,1075,0.0349851,3,0.000343754,38333,246,1083,210,12894,14109,1239,4229,17034
2424,,TRACKING,8,6408121,6528,1065,1065,710,0.0373304,3,0.000204142,38351,139,996,142,8778,9647,870,4229,11915
2431,,TRACKING,8,6203365,6528,2005,2005,1801,0.0292193,3,0.000316474,38414,135,966,263,14337,16305,1594,4229,19510
2438,,TRACKING,8,6170152,6528,1585,1585,1143,0.0372781,3,0.000127873,38467,135,991,215,12462,13676,1413,4229,16621
2444,,TRACKING,8,6325879,6528,1057,1057,732,0.0364622,3,3.708e-05,38486,144,1049,148,9195,10069,915,4107,16575
2451,,TRACKING,8,6100039,6528,2031,2031,1822,0.0330261,3,2.40013e-05,38563,152,1084,274,15583,17613,1802,4107,21177
2458,LiDAR scans overlap a previously propagated interval,TRACKING,8,6100039,6528,2031,2031,1822,0.0330261,3,2.40013e-05,38563,152,1084,274,15583,17613,1802,4107,21177
2465,,TRACKING,13,6234926,6528,940,940,627,0.0353181,3,6.25294e-05,38577,253,1051,166,7835,8560,652,4107,10843
2472,LiDAR scans overlap a previously propagated interval,TRACKING,13,6234926,6528,940,940,627,0.0353181,3,6.25294e-05,38577,253,1051,166,7835,8560,652,4107,10843
2479,,TRACKING,14,7969006,6528,1817,1817,1350,0.0365988,3,0.000398103,38637,255,1047,238,15719,17279,1670,4107,20672
2485,,TRACKING,7,6164388,6528,827,827,525,0.0352705,3,2.35942e-05,38644,127,1045,129,6603,7230,558,4107,9202
2492,,TRACKING,8,6134003,6528,2071,2071,1840,0.0330658,3,0.000133896,38698,147,1075,270,16447,18531,1611,4107,21835
2499,,TRACKING,8,6324991,6528,1851,1851,1465,0.0333223,3,0.000131987,38752,147,1050,225,15823,17510,1797,4107,20965
2505,,TRACKING,8,6148101,6528,737,737,465,0.0350983,3,5.45636e-05,38763,150,1076,132,6210,6784,527,4107,8786
2513,,TRACKING,8,6087056,6528,2268,2268,1936,0.0321105,3,9.30002e-05,38840,145,1083,287,18284,20486,1906,4107,24118
2519,LiDAR scans overlap a previously propagated interval,TRACKING,8,6087056,6528,2268,2268,1936,0.0321105,3,9.30002e-05,38840,145,1083,287,18284,20486,1906,4107,24118
2526,,TRACKING,13,6220378,6528,661,661,386,0.0371056,2,0.000121885,38847,238,1058,117,3731,4074,446,4107,6050
2533,LiDAR scans overlap a previously propagated interval,TRACKING,13,6220378,6528,661,661,386,0.0371056,2,0.000121885,38847,238,1058,117,3731,4074,446,4107,6050
2540,,TRACKING,14,6238781,6528,1951,1951,1560,0.0345394,3,0.000204982,38906,263,1085,249,17210,19057,1736,3959,26531
2546,,TRACKING,7,6232443,6528,616,616,365,0.0351335,3,8.21591e-06,38914,133,1079,114,5128,5599,442,3959,7494
2553,,TRACKING,8,6232751,6528,2237,2237,1927,0.0327134,3,0.000143472,38994,148,1080,318,18147,20274,1976,3959,24013
2560,LiDAR scans overlap a previously propagated interval,TRACKING,8,6232751,6528,2237,2237,1927,0.0327134,3,0.000143472,38994,148,1080,318,18147,20274,1976,3959,24013
2567,,TRACKING,14,6211834,6528,548,548,346,0.035023,3,0.000131374,38997,265,1095,105,4642,5112,380,3959,7073
2574,,TRACKING,8,6146157,6528,2164,2164,1785,0.0339978,3,0.000160455,39096,149,1078,299,18081,20095,1992,3959,23809
2580,LiDAR scans overlap a previously propagated interval,TRACKING,8,6146157,6528,2164,2164,1785,0.0339978,3,0.000160455,39096,149,1078,299,18081,20095,1992,3959,23809
2587,,TRACKING,13,6787518,6528,575,575,353,0.0363192,3,3.55783e-07,39105,254,1092,134,5142,5637,465,3959,7752
2594,LiDAR scans overlap a previously propagated interval,TRACKING,13,6787518,6528,575,575,353,0.0363192,3,3.55783e-07,39105,254,1092,134,5142,5637,465,3959,7752
2601,,TRACKING,13,6147422,6528,2256,2256,1852,0.033143,3,0.000242602,39173,255,1116,315,20209,22365,2095,3959,26393
2607,,TRACKING,8,6036656,6528,528,528,329,0.0351509,3,2.90632e-05,39181,151,1076,101,4352,4789,363,3959,6595
2614,,TRACKING,8,6054911,6528,2070,2070,1721,0.0338274,3,5.72117e-05,39233,166,1115,305,18166,20170,2064,3959,24027
2621,,TRACKING,8,6173734,6528,2216,2216,1822,0.0316441,3,4.83124e-05,39294,149,1085,291,18407,20416,1916,3959,24098
2628,,TRACKING,8,6290467,6528,640,640,371,0.0335583,3,1.27357e-05,39302,139,1003,109,4902,5346,391,4327,11420
2635,,TRACKING,8,6109945,6528,2037,2037,1648,0.03255,3,5.46927e-05,39361,157,1079,268,18155,20012,1731,4327,23428
2641,LiDAR scans overlap a previously propagated interval,TRACKING,8,6109945,6528,2037,2037,1648,0.03255,3,5.46927e-05,39361,157,1079,268,18155,20012,1731,4327,23428
2648,,TRACKING,13,6235480,6528,651,651,389,0.0340282,2,0.000164259,39367,226,1005,124,3528,3872,390,4327,5752
