record_index,reason,status,imu_samples,imu_gap_ns,input_points,filtered_points,queries,accepted_residuals,residual_rms,iterations,final_increment_norm,map_points,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
2567,,TRACKING,14,6211834,6528,548,548,346,0.035023,3,0.000131374,38997,225,917,124,3966,4481,333,3886,6233
2574,,TRACKING,8,6146157,6528,2164,2164,1785,0.0339978,3,0.000160455,39096,123,880,282,16318,19019,2301,3886,22855
2580,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245226925313976 current_scan_start_ns=1701245226925048351 current_scan_end_ns=1701245226957683351 overlap_duration_ns=265625 scan_index=378,TRACKING,8,6146157,6528,2164,2164,1785,0.0339978,3,0.000160455,39096,123,880,282,16318,19019,2301,3886,22855
2587,,TRACKING,13,6787518,6528,575,575,353,0.0363192,3,3.55783e-07,39105,204,866,123,4140,4672,364,3886,6366
2594,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245226991847542 current_scan_start_ns=1701245226991479397 current_scan_end_ns=1701245227024114397 overlap_duration_ns=368145 scan_index=380,TRACKING,13,6787518,6528,575,575,353,0.0363192,3,3.55783e-07,39105,204,866,123,4140,4672,364,3886,6366
2601,,TRACKING,13,6147422,6528,2256,2256,1852,0.033143,3,0.000242602,39173,201,912,299,17619,20493,2114,3886,24248
2607,,TRACKING,8,6036656,6528,528,528,329,0.0351509,3,2.90632e-05,39181,126,899,115,3887,4402,323,3886,6009
2614,,TRACKING,8,6054911,6528,2070,2070,1721,0.0338274,3,5.72117e-05,39233,127,940,293,16498,19197,2056,3886,22827
2621,,TRACKING,8,6173734,6528,2216,2216,1822,0.0316441,3,4.83124e-05,39294,124,878,316,17030,19820,2239,3886,23695
2628,,TRACKING,8,6290467,6528,640,640,371,0.0335583,3,1.27357e-05,39302,135,930,136,4632,5213,370,3927,10865
2635,,TRACKING,8,6109945,6528,2037,2037,1648,0.03255,3,5.46927e-05,39361,127,903,276,16362,18980,1923,3927,22420
2641,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245227225320366 current_scan_start_ns=1701245227224861383 current_scan_end_ns=1701245227257496383 overlap_duration_ns=458983 scan_index=387,TRACKING,8,6109945,6528,2037,2037,1648,0.03255,3,5.46927e-05,39361,127,903,276,16362,18980,1923,3927,22420
2648,,TRACKING,13,6235480,6528,651,651,389,0.0340282,2,0.000164259,39367,204,902,133,3229,3618,373,3927,5368
2655,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245227291791942 current_scan_start_ns=1701245227291517496 current_scan_end_ns=1701245227324152496 overlap_duration_ns=274446 scan_index=389,TRACKING,13,6235480,6528,651,651,389,0.0340282,2,0.000164259,39367,204,902,133,3229,3618,373,3927,5368
2662,,TRACKING,14,7793190,6528,2202,2202,1870,0.0299359,3,0.000171186,39434,243,991,315,17501,20428,2062,3927,24284
2669,,TRACKING,7,6050322,6528,648,648,396,0.0350122,3,0.000255042,39438,117,909,133,4873,5477,444,3927,7230
2675,,TRACKING,8,6145139,6528,2027,2027,1626,0.0304378,3,7.94226e-05,39489,129,928,300,16388,18981,1967,3927,22508
2682,,TRACKING,8,7234008,6528,2116,2116,1823,0.0288929,3,8.6946e-05,39525,137,934,298,16560,19405,1870,3927,22908
2689,,TRACKING,8,6138621,6528,735,735,445,0.0367646,3,1.06088e-05,39534,121,927,143,5757,6417,542,3927,8301
2696,,TRACKING,8,6147826,6528,2015,2015,1556,0.0336997,3,0.000131865,39575,126,910,274,16502,18946,1909,3927,22359
2703,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245227525303867 current_scan_start_ns=1701245227525039434 current_scan_end_ns=1701245227557674434 overlap_duration_ns=264433 scan_index=396,TRACKING,8,6147826,6528,2015,2015,1556,0.0336997,3,0.000131865,39575,126,910,274,16502,18946,1909,3927,22359
2709,,TRACKING,13,6174990,6528,717,717,444,0.034866,3,3.44473e-05,39582,212,921,156,5657,6336,530,3927,8295
2716,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245227591789510 current_scan_start_ns=1701245227591458797 current_scan_end_ns=1701245227624093797 overlap_duration_ns=330713 scan_index=398,TRACKING,13,6174990,6528,717,717,444,0.034866,3,3.44473e-05,39582,212,921,156,5657,6336,530,3927,8295
2723,,TRACKING,14,7705603,6528,2130,2130,1822,0.0280603,3,0.000123447,39639,228,943,315,16577,19445,1945,4171,27287
2729,,TRACKING,8,6235597,6528,801,801,505,0.034743,3,1.1219e-07,39643,127,907,155,6474,7268,601,4171,9229
2736,,TRACKING,7,6235597,6528,1820,1820,1304,0.034561,3,3.55976e-05,39702,108,920,266,14971,17001,1849,4171,20325
2743,,TRACKING,8,6190637,6528,2093,2093,1789,0.028642,3,0.000141829,39762,125,873,384,15984,18757,2254,4171,22689
2750,,TRACKING,8,6128358,6528,805,805,529,0.0340756,3,4.5122e-05,39773,134,898,176,6740,7597,740,4171,9744
2757,,TRACKING,8,6115641,6528,1725,1725,1280,0.0339272,3,0.000270341,39815,128,934,248,15045,17149,1771,4171,20539
2764,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245227825433042 current_scan_start_ns=1701245227825045824 current_scan_end_ns=1701245227857680824 overlap_duration_ns=387218 scan_index=405,TRACKING,8,6115641,6528,1725,1725,1280,0.0339272,3,0.000270341,39815,128,934,248,15045,17149,1771,4171,20539
2770,,TRACKING,13,6128121,6528,876,876,558,0.0351207,2,0.00036374,39828,219,948,161,4750,5352,780,4171,7617
2777,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245227891799715 current_scan_start_ns=1701245227891503334 current_scan_end_ns=1701245227924138334 overlap_duration_ns=296381 scan_index=407,TRACKING,13,6128121,6528,876,876,558,0.0351207,2,0.00036374,39828,219,948,161,4750,5352,780,4171,7617
2784,,TRACKING,14,7003368,6528,2051,2051,1832,0.0279371,3,0.000152922,39873,230,928,298,15893,18855,1819,4171,22401
2791,,TRACKING,8,6206249,6528,1009,1009,673,0.0371351,3,1.5849e-06,39891,129,938,386,8276,9363,941,4171,11971
2797,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245227991370466 current_scan_start_ns=1701245227991144896 current_scan_end_ns=1701245228023779896 overlap_duration_ns=225570 scan_index=410,TRACKING,8,6206249,6528,1009,1009,673,0.0371351,3,1.5849e-06,39891,129,938,386,8276,9363,941,4171,11971
2804,,TRACKING,13,6102832,6528,2006,2006,1771,0.0271422,3,6.51112e-05,39940,210,929,291,15169,17902,1749,4171,21336
2811,,TRACKING,8,6134833,6528,1155,1155,763,0.0371255,3,0.00012777,39959,122,882,201,9244,10419,1243,4446,17533
2818,,TRACKING,8,6092616,6528,1553,1553,1098,0.0354557,3,6.53436e-05,39988,141,934,247,12646,14360,1438,4446,17322
2824,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245228125388887 current_scan_start_ns=1701245228125050545 current_scan_end_ns=1701245228157685545 overlap_duration_ns=338342 scan_index=414,TRACKING,8,6092616,6528,1553,1553,1098,0.0354557,3,6.53436e-05,39988,141,934,247,12646,14360,1438,4446,17322
2831,,TRACKING,13,6116338,6528,1185,1185,772,0.0361816,3,6.55015e-05,39997,198,895,206,9716,10916,1044,4446,13438
2838,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245228191797760 current_scan_start_ns=1701245228191476583 current_scan_end_ns=1701245228224111583 overlap_duration_ns=321177 scan_index=416,TRACKING,13,6116338,6528,1185,1185,772,0.0361816,3,6.55015e-05,39997,198,895,206,9716,10916,1044,4446,13438
2845,,TRACKING,14,7515461,6528,1919,1919,1724,0.0261669,3,0.000185324,40043,225,915,298,14396,17134,1654,4446,20492
2852,,TRACKING,8,6241167,6528,1378,1378,932,0.0361477,3,9.53955e-05,40077,131,936,506,12653,14229,1645,4446,17809
2859,,TRACKING,8,6045635,6528,1336,1336,913,0.0346659,3,5.89359e-05,40105,125,923,205,11298,12804,1247,4446,15488
2865,,TRACKING,7,6104366,6528,1927,1927,1720,0.0252991,3,0.000196068,40152,114,922,295,13935,16603,1727,4446,19954
2872,,TRACKING,8,6033327,6528,1457,1457,1015,0.0367596,2,8.64666e-05,40194,130,876,240,7999,9040,1362,4446,11891
2879,,TRACKING,8,6094634,6528,1221,1221,808,0.0350541,3,0.000125195,40217,122,892,194,9504,10740,1101,4446,13211
2885,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245228425307539 current_scan_start_ns=1701245228425019026 current_scan_end_ns=1701245228457654026 overlap_duration_ns=288513 scan_index=423,TRACKING,8,6094634,6528,1221,1221,808,0.0350541,3,0.000125195,40217,122,892,194,9504,10740,1101,4446,13211
2893,,TRACKING,14,6924868,6528,1575,1575,1131,0.0352972,3,0.000133282,40250,221,887,252,12981,14716,1561,4446,17829
2899,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245228491780546 current_scan_start_ns=1701245228491471052 current_scan_end_ns=1701245228524106052 overlap_duration_ns=309494 scan_index=425,TRACKING,14,6924868,6528,1575,1575,1131,0.0352972,3,0.000133282,40250,221,887,252,12981,14716,1561,4446,17829
2906,,TRACKING,13,6094353,6528,2024,2024,1823,0.0271501,3,7.66676e-05,40295,212,933,315,15399,19051,1683,4056,26564
2913,,TRACKING,8,6225130,6528,1699,1699,1177,0.0352201,3,4.91913e-05,40327,128,986,300,14661,16566,1669,4056,19931
2920,,TRACKING,8,6067490,6528,1026,1026,639,0.035251,3,0.000166022,40339,122,866,173,7993,8999,826,4056,11145
2926,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245228625094679 current_scan_start_ns=1701245228624957561 current_scan_end_ns=1701245228657592561 overlap_duration_ns=137118 scan_index=429,TRACKING,8,6067490,6528,1026,1026,639,0.035251,3,0.000166022,40339,122,866,173,7993,8999,826,4056,11145
2933,,TRACKING,13,6196073,6528,1692,1692,1263,0.03637,3,8.90137e-05,40377,197,874,243,14073,16086,1776,4056,19363
2940,,TRACKING,8,7557369,6528,883,883,589,0.0356187,3,3.60925e-05,40389,122,875,163,6991,7913,727,4056,9962
2947,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245228725434807 current_scan_start_ns=1701245228724808693 current_scan_end_ns=1701245228757443693 overlap_duration_ns=626114 scan_index=432,TRACKING,8,7557369,6528,883,883,589,0.0356187,3,3.60925e-05,40389,122,875,163,6991,7913,727,4056,9962
2954,,TRACKING,14,6373618,6528,1723,1723,1295,0.0331171,3,0.000460852,40436,226,930,308,14999,17104,1784,4056,20564
2960,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245228791820314 current_scan_start_ns=1701245228791472197 current_scan_end_ns=1701245228824107197 overlap_duration_ns=348117 scan_index=434,TRACKING,14,6373618,6528,1723,1723,1295,0.0331171,3,0.000460852,40436,226,930,308,14999,17104,1784,4056,20564
2967,,TRACKING,13,6281516,6528,2111,2111,1786,0.0298804,3,5.09046e-05,40493,214,928,313,16559,19473,1882,4056,23099
2974,,TRACKING,8,6087632,6528,1872,1872,1410,0.0363678,3,0.000630063,40554,134,935,283,15948,18278,1993,4056,21906
2981,,TRACKING,8,6040446,6528,705,705,413,0.0381155,3,7.69964e-05,40567,131,931,136,5447,6093,534,4056,7955
2988,,TRACKING,7,6063655,6528,2024,2024,1758,0.0279414,3,0.000153082,40618,112,926,296,15856,18615,1785,4056,21960
2994,,TRACKING,8,6344442,6528,2014,2014,1574,0.034092,3,3.18281e-05,40669,130,923,283,16955,19461,2036,3955,27079
3001,,TRACKING,8,6088239,6528,739,739,454,0.036012,3,3.11622e-05,40672,123,875,139,5449,6144,519,3955,7966
3008,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229025303867 current_scan_start_ns=1701245229024998188 current_scan_end_ns=1701245229057633188 overlap_duration_ns=305679 scan_index=441,TRACKING,8,6088239,6528,739,739,454,0.036012,3,3.11622e-05,40672,123,875,139,5449,6144,519,3955,7966
3015,,TRACKING,14,6249235,6528,2001,2001,1572,0.0326354,3,4.10559e-05,40708,217,901,275,16590,19043,2030,3955,22677
3021,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229091769960 current_scan_start_ns=1701245229091450930 current_scan_end_ns=1701245229124085930 overlap_duration_ns=319030 scan_index=443,TRACKING,14,6249235,6528,2001,2001,1572,0.0326354,3,4.10559e-05,40708,217,901,275,16590,19043,2030,3955,22677
3028,,TRACKING,13,6613809,6528,2143,2143,1792,0.0301547,3,0.000171359,40752,221,943,323,17139,19966,1995,3955,23757
3035,,TRACKING,8,6613809,6528,2172,2172,1671,0.0311427,3,4.71595e-05,40802,130,921,297,17569,20176,2119,3955,23939
3042,,TRACKING,8,6084549,6528,649,649,387,0.0355973,3,4.50757e-05,40808,122,870,129,4784,5389,431,3955,7091
3049,,TRACKING,8,6414216,6528,2101,2101,1789,0.0285332,3,1.63151e-05,40844,126,924,294,16844,19695,1993,3955,23269
3055,,TRACKING,7,6079786,6528,2107,2107,1710,0.0306413,3,8.88699e-05,40885,113,927,308,17290,20034,2071,3955,23775
3062,,TRACKING,8,6255802,6528,614,614,385,0.0340002,3,4.68661e-05,40890,131,926,121,4644,5230,385,3955,6937
3069,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229325214651 current_scan_start_ns=1701245229325011492 current_scan_end_ns=1701245229357646492 overlap_duration_ns=203159 scan_index=450,TRACKING,8,6255802,6528,614,614,385,0.0340002,3,4.68661e-05,40890,131,926,121,4644,5230,385,3955,6937
3076,,TRACKING,14,6187135,6528,2077,2077,1691,0.0293414,3,0.000119537,40916,230,934,289,17085,19805,1992,3955,23472
3082,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229391811874 current_scan_start_ns=1701245229391471386 current_scan_end_ns=1701245229424106386 overlap_duration_ns=340488 scan_index=452,TRACKING,14,6187135,6528,2077,2077,1691,0.0293414,3,0.000119537,40916,230,934,289,17085,19805,1992,3955,23472
3089,,TRACKING,13,6054959,6528,2199,2199,1797,0.0304674,3,0.000242552,40951,212,930,310,17950,20823,2072,4240,28879
3096,,TRACKING,8,6387736,6528,2104,2104,1716,0.0308406,3,9.01246e-05,40999,130,922,315,17429,20168,2094,4240,23942
3103,,TRACKING,8,6607211,6528,678,678,404,0.0366692,3,0.000109795,41006,132,924,137,5108,5722,461,4240,7524
3110,,TRACKING,8,6142443,6528,2151,2151,1745,0.0296381,3,2.07802e-05,41043,133,925,316,17632,20441,2421,4240,24451
3116,,TRACKING,7,6344008,6528,2084,2084,1719,0.0302044,2,0.000113856,41085,114,961,298,11525,13411,1949,4240,17084
3123,,TRACKING,8,6222896,6528,590,590,349,0.033135,3,1.1592e-05,41087,130,937,128,4490,5038,357,4240,6735
3130,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229625373867 current_scan_start_ns=1701245229624990225 current_scan_end_ns=1701245229657625225 overlap_duration_ns=383642 scan_index=459,TRACKING,8,6222896,6528,590,590,349,0.033135,3,1.1592e-05,41087,130,937,128,4490,5038,357,4240,6735
3137,,TRACKING,14,6222896,6528,2186,2186,1822,0.0294542,2,0.000166997,41122,236,959,303,11957,13909,2047,4240,17741
3143,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229691771057 current_scan_start_ns=1701245229691476345 current_scan_end_ns=1701245229724111345 overlap_duration_ns=294712 scan_index=461,TRACKING,14,6222896,6528,2186,2186,1822,0.0294542,2,0.000166997,41122,236,959,303,11957,13909,2047,4240,17741
3150,,TRACKING,13,6313850,6528,2087,2087,1640,0.0311046,3,9.07086e-05,41149,215,917,315,17140,19688,1971,4240,23416
3157,,TRACKING,8,6454244,6528,2129,2129,1770,0.0293525,3,5.53005e-05,41196,132,889,336,17142,19951,1992,4240,23640
3164,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229791324880 current_scan_start_ns=1701245229791163206 current_scan_end_ns=1701245229823798206 overlap_duration_ns=161674 scan_index=464,TRACKING,8,6454244,6528,2129,2129,1770,0.0293525,3,5.53005e-05,41196,132,889,336,17142,19951,1992,4240,23640
3171,,TRACKING,14,6371595,6528,1951,1951,1550,0.0312744,3,0.00011245,41236,228,923,306,16523,19043,2136,4240,22995
3178,,TRACKING,7,6222825,6528,2219,2219,1881,0.0290522,3,4.58649e-05,41293,115,920,342,17881,20930,2089,4391,29123
3184,,TRACKING,8,6189255,6528,668,668,388,0.0325434,3,2.27459e-05,41302,130,928,140,5253,5873,528,4391,7807
3191,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229925245073 current_scan_start_ns=1701245229924988985 current_scan_end_ns=1701245229957623985 overlap_duration_ns=256088 scan_index=468,TRACKING,8,6189255,6528,668,668,388,0.0325434,3,2.27459e-05,41302,130,928,140,5253,5873,528,4391,7807
3198,,TRACKING,14,6189255,6528,2216,2216,1860,0.029627,3,0.000129252,41357,243,917,327,17848,20804,2313,4391,24885
3205,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245229991789129 current_scan_start_ns=1701245229991451263 current_scan_end_ns=1701245230024086263 overlap_duration_ns=337866 scan_index=470,TRACKING,14,6189255,6528,2216,2216,1860,0.029627,3,0.000129252,41357,243,917,327,17848,20804,2313,4391,24885
3212,,TRACKING,13,6186850,6528,1754,1754,1335,0.0297122,3,0.000154371,41385,219,941,303,14687,16856,1713,4391,20374
3218,,TRACKING,8,6001500,6528,2198,2198,1898,0.0270008,3,8.70703e-05,41425,127,906,312,17428,20420,1914,4391,23983
3225,,TRACKING,8,6021318,6528,852,852,537,0.0362363,3,2.99246e-07,41433,128,905,152,6715,7556,731,4391,9651
3232,,TRACKING,8,6373167,6528,1748,1748,1337,0.0325232,3,0.000174584,41455,131,921,306,14865,16997,1690,4391,20282
3238,,TRACKING,8,6101626,6528,2036,2036,1775,0.0265544,3,9.73585e-05,41494,130,935,311,16203,19066,1815,4391,22568
3246,,TRACKING,8,6101626,6528,945,945,585,0.0353206,2,0.000233779,41502,131,930,180,5219,5851,807,4391,8075
3252,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230225323942 current_scan_start_ns=1701245230224805593 current_scan_end_ns=1701245230257440593 overlap_duration_ns=518349 scan_index=477,TRACKING,8,6101626,6528,945,945,585,0.0353206,2,0.000233779,41502,131,930,180,5219,5851,807,4391,8075
3259,,TRACKING,13,6256868,6528,2069,2069,1799,0.0280317,3,0.000257653,41567,228,953,362,16218,19081,1754,4391,22641
3266,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230291778114 current_scan_start_ns=1701245230291496038 current_scan_end_ns=1701245230324131038 overlap_duration_ns=282076 scan_index=479,TRACKING,13,6256868,6528,2069,2069,1799,0.0280317,3,0.000257653,41567,228,953,362,16218,19081,1754,4391,22641
3273,,TRACKING,13,6154605,6528,1581,1581,1106,0.0362967,3,0.00015218,41593,212,928,254,13466,15257,1510,4354,22772
3279,,TRACKING,8,6166832,6528,1980,1980,1787,0.0249038,3,0.000155215,41623,131,919,307,15290,18156,1549,4354,21339
3286,,TRACKING,8,6129647,6528,1178,1178,784,0.0354107,3,2.58535e-05,41654,127,893,195,9761,11039,1116,4354,13604
3293,,TRACKING,8,6154547,6528,1502,1502,1070,0.0357374,3,0.000477029,41689,130,906,260,12959,14654,1509,4354,17665
3299,,TRACKING,8,6154547,6528,1952,1952,1739,0.0253768,3,0.000101074,41722,126,909,292,15012,17775,1561,4354,20925
3306,,TRACKING,7,6247296,6528,1244,1244,850,0.0358264,3,5.36231e-05,41746,120,922,224,10344,11702,1189,4354,14380
3313,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230525290039 current_scan_start_ns=1701245230525006533 current_scan_end_ns=1701245230557641533 overlap_duration_ns=283506 scan_index=486,TRACKING,7,6247296,6528,1244,1244,850,0.0358264,3,5.36231e-05,41746,120,922,224,10344,11702,1189,4354,14380
3320,,TRACKING,14,6247296,6528,1952,1952,1708,0.0243155,3,9.8952e-05,41778,223,906,305,14844,17534,1530,4354,20761
3327,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230591776874 current_scan_start_ns=1701245230591465235 current_scan_end_ns=1701245230624100235 overlap_duration_ns=311639 scan_index=488,TRACKING,14,6247296,6528,1952,1952,1708,0.0243155,3,9.8952e-05,41778,223,906,305,14844,17534,1530,4354,20761
3334,,TRACKING,14,7007636,6528,1277,1277,853,0.0360767,3,0.000148795,41803,233,922,233,10862,12267,1284,4354,15168
3340,,TRACKING,7,6086576,6528,1978,1978,1790,0.0254726,3,0.000165995,41844,111,903,292,14687,17506,1549,4354,20631
3347,,TRACKING,8,6086178,6528,1397,1397,978,0.0347563,3,0.000388765,41866,127,907,259,11998,13582,1368,4354,16516
3354,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230725087192 current_scan_start_ns=1701245230724855661 current_scan_end_ns=1701245230757490661 overlap_duration_ns=231531 scan_index=492,TRACKING,8,6086178,6528,1397,1397,978,0.0347563,3,0.000388765,41866,127,907,259,11998,13582,1368,4354,16516
3361,,TRACKING,14,6229421,6528,1991,1991,1772,0.0258121,3,9.52089e-05,41913,229,929,314,15277,18192,1629,4349,25936
3368,,TRACKING,8,6000000,6528,1509,1509,1084,0.0383058,3,0.000117914,41950,131,932,254,13553,15334,1739,4349,18656
3374,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230825346496 current_scan_start_ns=1701245230824808121 current_scan_end_ns=1701245230857443121 overlap_duration_ns=538375 scan_index=495,TRACKING,8,6000000,6528,1509,1509,1084,0.0383058,3,0.000117914,41950,131,932,254,13553,15334,1739,4349,18656
3381,,TRACKING,14,6000000,6528,1976,1976,1746,0.0248896,3,2.17462e-05,41995,228,926,308,14995,17709,1618,4349,21067
3388,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230891790178 current_scan_start_ns=1701245230891469479 current_scan_end_ns=1701245230924104479 overlap_duration_ns=320699 scan_index=497,TRACKING,14,6000000,6528,1976,1976,1746,0.0248896,3,2.17462e-05,41995,228,926,308,14995,17709,1618,4349,21067
3395,,TRACKING,13,6000000,6528,1058,1058,709,0.0375612,3,0.000145782,42012,205,918,198,8838,10013,967,4349,12504
3401,,TRACKING,8,6000000,6528,2026,2026,1759,0.028595,2,0.000516805,42072,130,933,313,10500,12359,1974,4349,15984
3408,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245230991329696 current_scan_start_ns=1701245230991153240 current_scan_end_ns=1701245231023788240 overlap_duration_ns=176456 scan_index=500,TRACKING,8,6000000,6528,2026,2026,1759,0.028595,2,0.000516805,42072,130,933,313,10500,12359,1974,4349,15984
3415,,TRACKING,13,6000000,6528,962,962,625,0.0347991,3,0.000114534,42083,222,954,195,8108,9134,910,4349,11582
3422,,TRACKING,8,6000000,6528,1976,1976,1716,0.0254243,3,0.000135389,42115,130,920,312,15696,18415,1931,4349,21944
3429,,TRACKING,8,6000000,6528,1848,1848,1320,0.0359919,3,0.000137695,42172,129,892,279,15859,18008,2136,4349,21722
3436,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245231125339773 current_scan_start_ns=1701245231124988079 current_scan_end_ns=1701245231157623079 overlap_duration_ns=351694 scan_index=504,TRACKING,8,6000000,6528,1848,1848,1320,0.0359919,3,0.000137695,42172,129,892,279,15859,18008,2136,4349,21722
3442,,TRACKING,14,6000000,6528,2084,2084,1801,0.0262724,3,0.000100694,42208,231,937,366,16106,18948,1763,4349,22550
3449,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245231191843059 current_scan_start_ns=1701245231191462755 current_scan_end_ns=1701245231224097755 overlap_duration_ns=380304 scan_index=506,TRACKING,14,6000000,6528,2084,2084,1801,0.0262724,3,0.000100694,42208,231,937,366,16106,18948,1763,4349,22550
3456,,TRACKING,13,6000000,6528,762,762,479,0.0365132,3,7.25702e-05,42218,205,909,156,6333,7121,575,4349,9140
3462,,TRACKING,8,6000000,6528,2090,2090,1782,0.0278301,3,0.000352143,42259,128,920,298,16539,19376,2136,4644,27810
3469,,TRACKING,8,6000000,6528,1964,1964,1474,0.0320127,3,4.42106e-05,42287,132,937,307,16569,18944,1905,4644,22526
3476,,TRACKING,7,6000000,6528,701,701,381,0.037269,3,1.9803e-07,42295,118,924,174,5597,6203,477,4644,8068
3483,,TRACKING,8,6000000,6528,2216,2216,1836,0.0296732,3,0.000194029,42344,127,924,315,18228,21149,2083,4644,24833
3490,,TRACKING,8,6000000,6528,1947,1947,1483,0.0325395,3,0.000156273,42378,130,921,284,16226,18588,2033,4644,22241
3497,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245231425425794 current_scan_start_ns=1701245231425048113 current_scan_end_ns=1701245231457683113 overlap_duration_ns=377681 scan_index=513,TRACKING,8,6000000,6528,1947,1947,1483,0.0325395,3,0.000156273,42378,130,921,284,16226,18588,2033,4644,22241
3503,,TRACKING,14,6000000,6528,2198,2198,1824,0.0279433,3,0.000115411,42419,224,927,332,17560,20464,2424,4644,24698
3510,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245231491770771 current_scan_start_ns=1701245231491510630 current_scan_end_ns=1701245231524145630 overlap_duration_ns=260141 scan_index=515,TRACKING,14,6000000,6528,2198,2198,1824,0.0279433,3,0.000115411,42419,224,927,332,17560,20464,2424,4644,24698
3517,,TRACKING,13,6000000,6528,595,595,377,0.035032,3,1.35607e-07,42425,215,924,130,4529,5112,358,4644,6905
3523,,TRACKING,8,6000000,6528,2255,2255,1845,0.0293422,3,0.000204477,42465,128,920,318,18448,21419,2224,4644,25254
3530,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245231591309574 current_scan_start_ns=1701245231591144323 current_scan_end_ns=1701245231623779323 overlap_duration_ns=165251 scan_index=518,TRACKING,8,6000000,6528,2255,2255,1845,0.0293422,3,0.000204477,42465,128,920,318,18448,21419,2224,4644,25254
3537,,TRACKING,14,6000000,6528,501,501,267,0.0357738,3,6.11717e-05,42470,228,933,116,3629,4046,281,4644,5747
3544,,TRACKING,7,6000000,6528,2241,2241,1824,0.0279855,3,0.000302828,42506,109,911,316,17836,20693,2048,4644,24290
3551,,TRACKING,8,6000000,6528,2189,2189,1760,0.0295802,3,0.000253143,42543,124,887,324,18134,20904,2187,4503,29255
3558,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245231725215223 current_scan_start_ns=1701245231724792719 current_scan_end_ns=1701245231757427719 overlap_duration_ns=422504 scan_index=522,TRACKING,8,6000000,6528,2189,2189,1760,0.0295802,3,0.000253143,42543,124,887,324,18134,20904,2187,4503,29255
3564,,TRACKING,14,6000000,6528,2101,2101,1734,0.03012,3,0.000232808,42574,228,927,320,17606,20401,2043,4503,24282
3571,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245231791765955 current_scan_start_ns=1701245231791449308 current_scan_end_ns=1701245231824084308 overlap_duration_ns=316647 scan_index=524,TRACKING,14,6000000,6528,2101,2101,1734,0.03012,3,0.000232808,42574,228,927,320,17606,20401,2043,4503,24282
3578,,TRACKING,13,6000000,6528,558,558,339,0.0341873,3,3.79133e-05,42581,217,950,123,4033,4554,320,4503,6308
3585,,TRACKING,8,6000000,6528,2070,2070,1620,0.0306096,3,9.72279e-05,42625,127,929,311,17318,19890,2094,4503,23570
3591,,TRACKING,8,6000000,6528,2273,2273,1806,0.030515,3,6.05685e-05,42666,129,913,334,18345,21175,2337,4503,25189
